ICD10-F38;    Andere affektive Störungen;2;e;1;e;1;e;-;;2;e;-;;1;e;-;;1;e;1;e;2;e;1;e;-;;1;e;1;e;1;e;-;;-;;2;e;1;e;-;;-;;18;e;-;;2;e;-;;1;e;3;e;1;e;1;e;2;e;-;;2;e;1;e;1;e;2;e;4;e;3;e;-;;-;;-;;-;;1;e;-;;-;;24;e;2;e;3;e;1;e;1;e;5;e;1;e;2;e;2;e;1;e;3;e;3;e;2;e;2;e;5;e;4;e;1;e;-;;-;;2;e;2;e;-;;-;;42;e
ICD10-F39;    Nicht näher bezeichnete affektive Störung;-;;-;;1;e;-;;-;;-;;-;;1;e;1;e;1;e;2;e;1;e;4;e;-;;-;;1;e;-;;-;;1;e;-;;-;;-;;13;e;-;;-;;1;e;1;e;2;e;1;e;2;e;1;e;2;e;-;;-;;-;;1;e;2;e;-;;1;e;1;e;-;;2;e;-;;-;;-;;17;e;-;;-;;2;e;1;e;2;e;1;e;2;e;2;e;3;e;1;e;2;e;1;e;5;e;2;e;-;;2;e;1;e;-;;3;e;-;;-;;-;;30;e
ICD10-F40-F48;  Neurotische, Belastungs- und somatoforme Störungen;46;e;147;e;644;e;2103;e;2476;e;2017;e;4637;e;4368;e;3810;e;3988;e;3563;e;3097;e;3343;e;4275;e;3431;e;1918;e;1554;e;1039;e;1003;e;608;e;160;e;36;e;48263;e;31;e;116;e;554;e;5297;e;6741;e;3839;e;7683;e;6035;e;5376;e;5173;e;5476;e;5298;e;6406;e;8098;e;6711;e;3935;e;3284;e;2546;e;2645;e;1630;e;361;e;72;e;87307;e;77;e;263;e;1198;e;7400;e;9217;e;5856;e;12320;e;10403;e;9186;e;9161;e;9039;e;8395;e;9749;e;12373;e;10142;e;5853;e;4838;e;3585;e;3648;e;2238;e;521;e;108;e;135570;e
ICD10-F40;    Phobische Störungen;-;;-;;6;e;187;e;275;e;119;e;222;e;186;e;128;e;117;e;102;e;75;e;79;e;73;e;61;e;27;e;23;e;6;e;14;e;2;e;1;e;-;;1703;e;-;;1;e;16;e;534;e;652;e;234;e;404;e;225;e;153;e;154;e;131;e;133;e;126;e;160;e;147;e;98;e;82;e;45;e;45;e;28;e;3;e;-;;3371;e;-;;1;e;22;e;721;e;927;e;353;e;626;e;411;e;281;e;271;e;233;e;208;e;205;e;233;e;208;e;125;e;105;e;51;e;59;e;30;e;4;e;-;;5074;e
ICD10-F41;    Andere Angststörungen;-;;1;e;21;e;188;e;261;e;178;e;502;e;515;e;484;e;494;e;423;e;372;e;378;e;496;e;399;e;290;e;260;e;167;e;155;e;87;e;17;e;1;e;5689;e;-;;2;e;39;e;506;e;738;e;303;e;732;e;664;e;668;e;672;e;663;e;621;e;652;e;765;e;872;e;730;e;632;e;543;e;624;e;396;e;107;e;18;e;10947;e;-;;3;e;60;e;694;e;999;e;481;e;1234;e;1179;e;1152;e;1166;e;1086;e;993;e;1030;e;1261;e;1271;e;1020;e;892;e;710;e;779;e;483;e;124;e;19;e;16636;e
ICD10-F42;    Zwangsstörung;-;;-;;32;e;229;e;233;e;128;e;375;e;319;e;242;e;189;e;176;e;113;e;100;e;107;e;75;e;34;e;13;e;10;e;3;e;2;e;1;e;-;;2381;e;-;;1;e;44;e;268;e;258;e;162;e;441;e;356;e;276;e;226;e;165;e;117;e;106;e;109;e;81;e;48;e;17;e;6;e;4;e;3;e;2;e;1;e;2691;e;-;;1;e;76;e;497;e;491;e;290;e;816;e;675;e;518;e;415;e;341;e;230;e;206;e;216;e;156;e;82;e;30;e;16;e;7;e;5;e;3;e;1;e;5072;e
ICD10-F43;    Reaktionen auf schwere Belast. u. Anpassungssstör.;42;e;138;e;482;e;952;e;1237;e;1334;e;2898;e;2554;e;2146;e;2220;e;1867;e;1498;e;1408;e;1476;e;1069;e;590;e;435;e;345;e;373;e;292;e;109;e;29;e;23494;e;30;e;103;e;313;e;2684;e;3229;e;2275;e;4084;e;3278;e;2720;e;2434;e;2429;e;2051;e;2031;e;2165;e;1432;e;650;e;491;e;431;e;548;e;415;e;134;e;38;e;33965;e;72;e;241;e;795;e;3636;e;4466;e;3609;e;6982;e;5832;e;4866;e;4654;e;4296;e;3549;e;3439;e;3641;e;2501;e;1240;e;926;e;776;e;921;e;707;e;243;e;67;e;57459;e
ICD10-F44;    Dissoziative Störungen (Konversionsstörungen);1;e;-;;17;e;125;e;152;e;137;e;280;e;288;e;224;e;243;e;184;e;165;e;151;e;229;e;160;e;82;e;50;e;21;e;22;e;10;e;2;e;1;e;2544;e;-;;2;e;34;e;438;e;805;e;588;e;1368;e;803;e;703;e;615;e;567;e;416;e;418;e;405;e;245;e;128;e;106;e;42;e;53;e;40;e;9;e;-;;7785;e;1;e;2;e;51;e;563;e;957;e;725;e;1648;e;1091;e;927;e;858;e;751;e;581;e;569;e;634;e;405;e;210;e;156;e;63;e;75;e;50;e;11;e;1;e;10329;e
ICD10-F45;    Somatoforme Störungen;3;e;8;e;81;e;397;e;300;e;110;e;343;e;487;e;560;e;706;e;805;e;858;e;1211;e;1872;e;1647;e;888;e;762;e;483;e;425;e;210;e;28;e;5;e;12189;e;1;e;7;e;106;e;835;e;1022;e;267;e;624;e;686;e;828;e;1032;e;1484;e;1919;e;3036;e;4451;e;3904;e;2260;e;1940;e;1465;e;1360;e;734;e;102;e;14;e;28077;e;4;e;15;e;187;e;1232;e;1322;e;377;e;967;e;1173;e;1388;e;1738;e;2289;e;2777;e;4247;e;6323;e;5551;e;3148;e;2702;e;1948;e;1785;e;944;e;130;e;19;e;40266;e
ICD10-F48;    Andere neurotische Störungen;-;;-;;5;e;25;e;18;e;11;e;17;e;19;e;26;e;19;e;6;e;16;e;16;e;22;e;20;e;7;e;11;e;7;e;11;e;5;e;2;e;-;;263;e;-;;-;;2;e;32;e;37;e;10;e;30;e;23;e;28;e;40;e;37;e;41;e;37;e;43;e;30;e;21;e;16;e;14;e;11;e;14;e;4;e;1;e;471;e;-;;-;;7;e;57;e;55;e;21;e;47;e;42;e;54;e;59;e;43;e;57;e;53;e;65;e;50;e;28;e;27;e;21;e;22;e;19;e;6;e;1;e;734;e
ICD10-F50-F59;  Verhaltensauffälligk. m. körperl. Stör. u.Faktoren;10;e;70;e;127;e;235;e;194;e;71;e;130;e;145;e;130;e;117;e;101;e;90;e;90;e;128;e;86;e;51;e;37;e;18;e;21;e;6;e;4;e;1;e;1862;e;1;e;70;e;165;e;2667;e;3431;e;1031;e;1697;e;1031;e;686;e;486;e;346;e;318;e;280;e;334;e;205;e;110;e;73;e;43;e;30;e;17;e;4;e;2;e;13027;e;11;e;140;e;292;e;2902;e;3625;e;1102;e;1827;e;1176;e;816;e;603;e;447;e;408;e;370;e;462;e;291;e;161;e;110;e;61;e;51;e;23;e;8;e;3;e;14889;e
ICD10-F50;    Essstörungen;-;;5;e;45;e;183;e;155;e;49;e;81;e;76;e;54;e;44;e;40;e;30;e;36;e;35;e;23;e;10;e;4;e;2;e;5;e;-;;1;e;-;;878;e;-;;10;e;106;e;2602;e;3358;e;996;e;1557;e;884;e;477;e;371;e;264;e;230;e;183;e;207;e;128;e;64;e;30;e;13;e;11;e;7;e;2;e;-;;11500;e;-;;15;e;151;e;2785;e;3513;e;1045;e;1638;e;960;e;531;e;415;e;304;e;260;e;219;e;242;e;151;e;74;e;34;e;15;e;16;e;7;e;3;e;-;;12378;e
ICD10-F51;    Nichtorganische Schlafstörungen;10;e;60;e;80;e;38;e;22;e;14;e;30;e;59;e;63;e;56;e;43;e;49;e;41;e;63;e;45;e;26;e;22;e;11;e;10;e;3;e;3;e;1;e;749;e;1;e;56;e;58;e;35;e;19;e;19;e;81;e;67;e;83;e;53;e;46;e;71;e;85;e;109;e;69;e;38;e;37;e;23;e;15;e;7;e;1;e;2;e;975;e;11;e;116;e;138;e;73;e;41;e;33;e;111;e;126;e;146;e;109;e;89;e;120;e;126;e;172;e;114;e;64;e;59;e;34;e;25;e;10;e;4;e;3;e;1724;e
ICD10-F52;    Sexuelle Funktionsstörung, nichtorganisch;-;;-;;-;;-;;-;;-;;2;e;1;e;2;e;2;e;5;e;6;e;2;e;13;e;14;e;13;e;8;e;2;e;2;e;1;e;-;;-;;73;e;-;;-;;-;;-;;-;;-;;1;e;-;;1;e;-;;-;;-;;-;;-;;-;;1;e;-;;1;e;-;;-;;-;;-;;4;e;-;;-;;-;;-;;-;;-;;3;e;1;e;3;e;2;e;5;e;6;e;2;e;13;e;14;e;14;e;8;e;3;e;2;e;1;e;-;;-;;77;e
ICD10-F53;    Psych.o.Verhaltensstörungen im Wochenbett,ao.n.kl.;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;4;e;33;e;70;e;111;e;54;e;25;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;299;e;-;;-;;-;;-;;1;e;4;e;33;e;70;e;111;e;54;e;25;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;299;e
ICD10-F54;    Psych.Faktoren o.Verhaltensfaktoren b.ao.klass.Kh.;-;;-;;1;e;11;e;4;e;-;;2;e;2;e;1;e;-;;1;e;1;e;-;;9;e;1;e;1;e;3;e;2;e;1;e;1;e;-;;-;;41;e;-;;-;;1;e;11;e;11;e;-;;1;e;3;e;-;;-;;5;e;6;e;2;e;3;e;1;e;2;e;2;e;2;e;-;;-;;-;;-;;50;e;-;;-;;2;e;22;e;15;e;-;;3;e;5;e;1;e;-;;6;e;7;e;2;e;12;e;2;e;3;e;5;e;4;e;1;e;1;e;-;;-;;91;e
ICD10-F55;    Schädl. Gebrauch nichtabhängigkeitserz. Substanzen;-;;5;e;1;e;3;e;13;e;7;e;15;e;7;e;10;e;14;e;11;e;4;e;11;e;7;e;3;e;1;e;-;;1;e;1;e;1;e;-;;-;;115;e;-;;2;e;-;;19;e;42;e;12;e;24;e;7;e;12;e;8;e;6;e;9;e;9;e;15;e;6;e;4;e;4;e;4;e;4;e;2;e;1;e;-;;190;e;-;;7;e;1;e;22;e;55;e;19;e;39;e;14;e;22;e;22;e;17;e;13;e;20;e;22;e;9;e;5;e;4;e;5;e;5;e;3;e;1;e;-;;305;e
ICD10-F59;    N.n.bez.Verhaltensauffälligk.b.körp.Stör.,Faktoren;-;;-;;-;;-;;-;;1;e;-;;-;;-;;1;e;1;e;-;;-;;1;e;-;;-;;-;;-;;2;e;-;;-;;-;;6;e;-;;2;e;-;;-;;-;;-;;-;;-;;2;e;-;;-;;1;e;1;e;-;;1;e;1;e;-;;-;;-;;1;e;-;;-;;9;e;-;;2;e;-;;-;;-;;1;e;-;;-;;2;e;1;e;1;e;1;e;1;e;1;e;1;e;1;e;-;;-;;2;e;1;e;-;;-;;15;e
ICD10-F60-F69;  Persönlichkeits- und Verhaltensstörungen;1;e;2;e;20;e;68;e;222;e;934;e;3169;e;2610;e;1763;e;1247;e;850;e;542;e;467;e;367;e;248;e;111;e;55;e;26;e;15;e;12;e;2;e;1;e;12732;e;-;;4;e;10;e;287;e;1481;e;4219;e;9737;e;5803;e;3728;e;2673;e;1926;e;1220;e;901;e;665;e;323;e;146;e;57;e;40;e;23;e;12;e;5;e;1;e;33261;e;1;e;6;e;30;e;355;e;1703;e;5153;e;12906;e;8413;e;5492;e;3920;e;2776;e;1762;e;1368;e;1032;e;571;e;257;e;112;e;66;e;38;e;24;e;7;e;2;e;45994;e
ICD10-F60;    Spezifische Persönlichkeitsstörungen;-;;-;;2;e;16;e;81;e;471;e;1578;e;1258;e;873;e;687;e;440;e;274;e;229;e;173;e;112;e;58;e;23;e;13;e;6;e;10;e;1;e;1;e;6306;e;-;;-;;2;e;226;e;1303;e;3856;e;8550;e;4799;e;3042;e;2205;e;1571;e;902;e;662;e;436;e;191;e;81;e;24;e;19;e;8;e;7;e;3;e;1;e;27888;e;-;;-;;4;e;242;e;1384;e;4327;e;10128;e;6057;e;3916;e;2892;e;2011;e;1176;e;891;e;609;e;303;e;139;e;47;e;32;e;14;e;17;e;4;e;2;e;34195;e
ICD10-F61;    Kombinierte und andere Persönlichkeitsstörungen;-;;-;;-;;1;e;8;e;92;e;278;e;283;e;231;e;189;e;165;e;118;e;133;e;107;e;81;e;30;e;18;e;7;e;5;e;-;;-;;-;;1746;e;-;;-;;-;;2;e;53;e;145;e;437;e;322;e;284;e;199;e;153;e;177;e;114;e;101;e;62;e;34;e;18;e;17;e;6;e;3;e;1;e;-;;2128;e;-;;-;;-;;3;e;61;e;237;e;715;e;605;e;515;e;388;e;318;e;295;e;247;e;208;e;143;e;64;e;36;e;24;e;11;e;3;e;1;e;-;;3874;e
ICD10-F62;    Andauernde Persönlichkeitsänderungen;-;;-;;-;;-;;1;e;-;;10;e;12;e;10;e;7;e;14;e;8;e;14;e;12;e;5;e;1;e;3;e;-;;-;;-;;-;;-;;97;e;-;;-;;-;;-;;1;e;11;e;23;e;35;e;24;e;17;e;19;e;32;e;22;e;17;e;5;e;5;e;3;e;-;;3;e;1;e;-;;-;;218;e;-;;-;;-;;-;;2;e;11;e;33;e;47;e;34;e;24;e;33;e;40;e;36;e;29;e;10;e;6;e;6;e;-;;3;e;1;e;-;;-;;315;e
ICD10-F63;    Abnorme Gewohnheiten u. Störungen der Impulskontr.;-;;1;e;13;e;42;e;47;e;62;e;120;e;107;e;64;e;72;e;41;e;31;e;15;e;19;e;18;e;16;e;6;e;1;e;1;e;-;;-;;-;;676;e;-;;3;e;4;e;47;e;61;e;21;e;33;e;29;e;29;e;27;e;18;e;9;e;11;e;7;e;12;e;3;e;2;e;1;e;1;e;-;;-;;-;;318;e;-;;4;e;17;e;89;e;108;e;83;e;153;e;136;e;93;e;99;e;59;e;40;e;26;e;26;e;30;e;19;e;8;e;2;e;2;e;-;;-;;-;;994;e
ICD10-F64;    Störungen der Geschlechtsidentität;-;;-;;-;;1;e;67;e;300;e;1158;e;944;e;581;e;281;e;182;e;107;e;72;e;47;e;22;e;2;e;4;e;1;e;2;e;-;;-;;-;;3771;e;-;;-;;-;;5;e;58;e;170;e;646;e;600;e;319;e;222;e;157;e;98;e;90;e;89;e;52;e;18;e;7;e;-;;1;e;-;;-;;-;;2532;e;-;;-;;-;;6;e;125;e;470;e;1804;e;1544;e;900;e;503;e;339;e;205;e;162;e;136;e;74;e;20;e;11;e;1;e;3;e;-;;-;;-;;6303;e
ICD10-F65;    Störungen der Sexualpräferenz;-;;-;;-;;1;e;1;e;2;e;2;e;2;e;3;e;1;e;3;e;2;e;-;;2;e;1;e;1;e;-;;-;;-;;-;;-;;-;;21;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;1;e;2;e;2;e;2;e;3;e;1;e;3;e;2;e;-;;2;e;1;e;1;e;-;;-;;-;;-;;-;;-;;21;e
ICD10-F66;    Psych.u.Verhaltensstör.i.Verb.m.sexuell.Entwickl.;-;;-;;-;;4;e;13;e;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;18;e;-;;-;;-;;1;e;1;e;-;;1;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4;e;-;;-;;-;;5;e;14;e;-;;1;e;-;;1;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;22;e
ICD10-F68;    Andere Persönlichkeits- und Verhaltensstörungen;1;e;-;;2;e;1;e;3;e;5;e;20;e;3;e;1;e;8;e;3;e;-;;4;e;5;e;5;e;3;e;1;e;1;e;-;;1;e;-;;-;;67;e;-;;-;;2;e;4;e;4;e;15;e;45;e;16;e;25;e;2;e;6;e;2;e;1;e;13;e;-;;2;e;2;e;-;;1;e;-;;-;;-;;140;e;1;e;-;;4;e;5;e;7;e;20;e;65;e;19;e;26;e;10;e;9;e;2;e;5;e;18;e;5;e;5;e;3;e;1;e;1;e;1;e;-;;-;;207;e
ICD10-F69;    N.n.bez. Persönlichkeits- und Verhaltensstörungen;-;;1;e;3;e;2;e;1;e;2;e;3;e;1;e;-;;2;e;1;e;2;e;-;;2;e;4;e;-;;-;;3;e;1;e;1;e;1;e;-;;30;e;-;;1;e;2;e;2;e;-;;1;e;2;e;2;e;4;e;1;e;2;e;-;;1;e;2;e;1;e;3;e;1;e;3;e;3;e;1;e;1;e;-;;33;e;-;;2;e;5;e;4;e;1;e;3;e;5;e;3;e;4;e;3;e;3;e;2;e;1;e;4;e;5;e;3;e;1;e;6;e;4;e;2;e;2;e;-;;63;e
ICD10-F70-F79;  Intelligenzstörung;-;;15;e;151;e;163;e;185;e;287;e;601;e;467;e;428;e;389;e;331;e;224;e;250;e;284;e;229;e;105;e;41;e;11;e;2;e;-;;-;;-;;4163;e;-;;2;e;49;e;94;e;82;e;132;e;389;e;342;e;268;e;246;e;231;e;173;e;192;e;194;e;145;e;84;e;35;e;13;e;8;e;3;e;-;;-;;2682;e;-;;17;e;200;e;257;e;267;e;419;e;990;e;809;e;696;e;635;e;562;e;397;e;442;e;478;e;374;e;189;e;76;e;24;e;10;e;3;e;-;;-;;6845;e
ICD10-F70;    Leichte Intelligenzminderung;-;;12;e;90;e;104;e;122;e;127;e;328;e;189;e;197;e;162;e;116;e;87;e;95;e;89;e;84;e;38;e;17;e;1;e;-;;-;;-;;-;;1858;e;-;;1;e;30;e;58;e;55;e;80;e;234;e;153;e;119;e;122;e;101;e;69;e;86;e;74;e;46;e;25;e;14;e;4;e;4;e;2;e;-;;-;;1277;e;-;;13;e;120;e;162;e;177;e;207;e;562;e;342;e;316;e;284;e;217;e;156;e;181;e;163;e;130;e;63;e;31;e;5;e;4;e;2;e;-;;-;;3135;e
ICD10-F71;    Mittelgradige Intelligenzminderung;-;;-;;26;e;33;e;31;e;84;e;137;e;177;e;142;e;141;e;124;e;93;e;104;e;105;e;75;e;34;e;15;e;4;e;-;;-;;-;;-;;1325;e;-;;1;e;10;e;15;e;17;e;26;e;90;e;117;e;91;e;89;e;80;e;60;e;59;e;72;e;57;e;32;e;12;e;8;e;3;e;-;;-;;-;;839;e;-;;1;e;36;e;48;e;48;e;110;e;227;e;294;e;233;e;230;e;204;e;153;e;163;e;177;e;132;e;66;e;27;e;12;e;3;e;-;;-;;-;;2164;e
ICD10-F72;    Schwere Intelligenzminderung;-;;-;;10;e;11;e;14;e;21;e;60;e;42;e;33;e;38;e;51;e;18;e;26;e;48;e;34;e;11;e;4;e;1;e;-;;-;;-;;-;;422;e;-;;-;;4;e;5;e;1;e;10;e;15;e;21;e;12;e;20;e;14;e;18;e;20;e;15;e;17;e;13;e;5;e;-;;-;;-;;-;;-;;190;e;-;;-;;14;e;16;e;15;e;31;e;75;e;63;e;45;e;58;e;65;e;36;e;46;e;63;e;51;e;24;e;9;e;1;e;-;;-;;-;;-;;612;e
ICD10-F73;    Schwerste Intelligenzminderung;-;;-;;5;e;1;e;-;;2;e;9;e;3;e;3;e;2;e;4;e;3;e;1;e;7;e;2;e;7;e;2;e;-;;-;;-;;-;;-;;51;e;-;;-;;-;;2;e;-;;1;e;1;e;1;e;1;e;1;e;3;e;2;e;6;e;2;e;4;e;2;e;-;;-;;-;;-;;-;;-;;26;e;-;;-;;5;e;3;e;-;;3;e;10;e;4;e;4;e;3;e;7;e;5;e;7;e;9;e;6;e;9;e;2;e;-;;-;;-;;-;;-;;77;e
ICD10-F74;    Dissoziierte Intelligenz;-;;-;;7;e;-;;1;e;1;e;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;10;e;-;;-;;1;e;6;e;3;e;1;e;2;e;-;;-;;-;;-;;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;14;e;-;;-;;8;e;6;e;4;e;2;e;2;e;-;;-;;-;;1;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;24;e
ICD10-F78;    Andere Intelligenzminderung;-;;2;e;4;e;2;e;-;;4;e;8;e;5;e;5;e;11;e;4;e;3;e;-;;5;e;8;e;1;e;-;;-;;-;;-;;-;;-;;62;e;-;;-;;-;;-;;-;;1;e;9;e;3;e;6;e;1;e;1;e;-;;1;e;12;e;3;e;-;;1;e;-;;1;e;-;;-;;-;;39;e;-;;2;e;4;e;2;e;-;;5;e;17;e;8;e;11;e;12;e;5;e;3;e;1;e;17;e;11;e;1;e;1;e;-;;1;e;-;;-;;-;;101;e
ICD10-F79;    Nicht näher bezeichnete Intelligenzminderung;-;;1;e;9;e;12;e;17;e;48;e;59;e;51;e;48;e;35;e;31;e;20;e;24;e;30;e;26;e;14;e;3;e;5;e;2;e;-;;-;;-;;435;e;-;;-;;4;e;8;e;6;e;13;e;38;e;47;e;39;e;13;e;32;e;24;e;19;e;19;e;18;e;12;e;3;e;1;e;-;;1;e;-;;-;;297;e;-;;1;e;13;e;20;e;23;e;61;e;97;e;98;e;87;e;48;e;63;e;44;e;43;e;49;e;44;e;26;e;6;e;6;e;2;e;1;e;-;;-;;732;e
ICD10-F80-F89;  Entwicklungsstörungen;54;e;2067;e;2169;e;712;e;330;e;175;e;353;e;181;e;112;e;74;e;48;e;47;e;21;e;26;e;17;e;7;e;1;e;2;e;-;;1;e;-;;-;;6397;e;49;e;955;e;887;e;330;e;216;e;74;e;132;e;69;e;37;e;26;e;14;e;10;e;13;e;8;e;1;e;2;e;1;e;-;;-;;-;;1;e;1;e;2826;e;103;e;3022;e;3056;e;1042;e;546;e;249;e;485;e;250;e;149;e;100;e;62;e;57;e;34;e;34;e;18;e;9;e;2;e;2;e;-;;1;e;1;e;1;e;9223;e
ICD10-F80;    Umschriebene Entwicklungsstör.d.Sprechens/Sprache;-;;379;e;563;e;35;e;6;e;1;e;-;;-;;-;;-;;-;;-;;1;e;-;;-;;1;e;-;;1;e;-;;1;e;-;;-;;988;e;-;;128;e;260;e;20;e;6;e;-;;1;e;-;;-;;-;;2;e;1;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;1;e;421;e;-;;507;e;823;e;55;e;12;e;1;e;1;e;-;;-;;-;;2;e;1;e;2;e;1;e;-;;1;e;-;;1;e;-;;1;e;-;;1;e;1409;e
ICD10-F81;    Umschrieb. Entwicklungsstör.schulisch.Fertigkeiten;-;;-;;22;e;14;e;1;e;1;e;1;e;-;;1;e;-;;-;;1;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;42;e;-;;-;;21;e;14;e;4;e;1;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;42;e;-;;-;;43;e;28;e;5;e;2;e;2;e;1;e;1;e;-;;-;;1;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;84;e
ICD10-F82;    Umschrieb. Entwicklungsstör.d.motorischen Funktion;11;e;87;e;35;e;7;e;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;142;e;21;e;65;e;17;e;2;e;-;;1;e;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;109;e;32;e;152;e;52;e;9;e;2;e;1;e;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1;e;-;;251;e
ICD10-F83;    Kombinierte umschriebene Entwicklungsstörungen;24;e;851;e;715;e;118;e;49;e;6;e;6;e;2;e;2;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;1774;e;14;e;454;e;343;e;82;e;34;e;7;e;7;e;5;e;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;948;e;38;e;1305;e;1058;e;200;e;83;e;13;e;13;e;7;e;4;e;-;;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;2722;e
ICD10-F84;    Tiefgreifende Entwicklungsstörungen;1;e;441;e;672;e;524;e;265;e;162;e;346;e;178;e;109;e;74;e;47;e;44;e;20;e;25;e;17;e;6;e;1;e;1;e;-;;-;;-;;-;;2933;e;1;e;157;e;182;e;195;e;165;e;61;e;120;e;61;e;34;e;25;e;12;e;9;e;12;e;7;e;1;e;2;e;1;e;-;;-;;-;;-;;-;;1045;e;2;e;598;e;854;e;719;e;430;e;223;e;466;e;239;e;143;e;99;e;59;e;53;e;32;e;32;e;18;e;8;e;2;e;1;e;-;;-;;-;;-;;3978;e
ICD10-F88;    Andere Entwicklungsstörungen;4;e;14;e;8;e;1;e;-;;4;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;31;e;1;e;6;e;3;e;4;e;4;e;4;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;22;e;5;e;20;e;11;e;5;e;4;e;8;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;53;e
ICD10-F89;    Nicht näher bezeichnete Entwicklungsstörung;14;e;295;e;154;e;13;e;7;e;1;e;-;;1;e;-;;-;;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;487;e;12;e;145;e;61;e;13;e;3;e;-;;1;e;2;e;1;e;1;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;239;e;26;e;440;e;215;e;26;e;10;e;1;e;1;e;3;e;1;e;1;e;-;;2;e;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;726;e
ICD10-F90-F98;  Verhaltens-u.emot.Störungen/Beginn Kindheit u.Jgd.;91;e;554;e;4191;e;5802;e;2275;e;173;e;248;e;173;e;134;e;118;e;83;e;62;e;29;e;30;e;20;e;13;e;9;e;14;e;6;e;3;e;1;e;1;e;14030;e;122;e;365;e;1597;e;5439;e;3352;e;129;e;167;e;97;e;60;e;64;e;43;e;26;e;19;e;30;e;21;e;11;e;13;e;8;e;12;e;14;e;1;e;2;e;11592;e;213;e;919;e;5788;e;11241;e;5627;e;302;e;415;e;270;e;194;e;182;e;126;e;88;e;48;e;60;e;41;e;24;e;22;e;22;e;18;e;17;e;2;e;3;e;25622;e
ICD10-F90;    Hyperkinetische Störungen;-;;37;e;1803;e;2277;e;606;e;113;e;170;e;133;e;94;e;85;e;58;e;47;e;22;e;14;e;11;e;6;e;7;e;4;e;5;e;1;e;-;;-;;5493;e;-;;8;e;418;e;850;e;311;e;50;e;94;e;70;e;42;e;49;e;39;e;15;e;14;e;23;e;11;e;7;e;8;e;5;e;7;e;10;e;1;e;1;e;2033;e;-;;45;e;2221;e;3127;e;917;e;163;e;264;e;203;e;136;e;134;e;97;e;62;e;36;e;37;e;22;e;13;e;15;e;9;e;12;e;11;e;1;e;1;e;7526;e
ICD10-F91;    Störungen des Sozialverhaltens;-;;60;e;417;e;640;e;318;e;12;e;13;e;3;e;7;e;5;e;6;e;-;;1;e;-;;2;e;-;;1;e;3;e;-;;2;e;1;e;1;e;1492;e;-;;20;e;146;e;415;e;192;e;2;e;6;e;2;e;2;e;-;;-;;-;;-;;-;;-;;2;e;-;;1;e;-;;2;e;-;;1;e;791;e;-;;80;e;563;e;1055;e;510;e;14;e;19;e;5;e;9;e;5;e;6;e;-;;1;e;-;;2;e;2;e;1;e;4;e;-;;4;e;1;e;2;e;2283;e
